CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
22643,BNS,318,1,1
22643,BNS,305,1,2
22644,BNS,310,1,1
22645,BNS,105,1,1
22645,BNS,109,1,2
22646,BNS,115,1,1
22647,IT,66C,1,1
22647,IT,66,1,2
22648,BNS,111,1,1
22648,BNS,191,1,2
22648,BNS,189,1,3
22649,BNS,316,1,1
22650,BNS,331,1,1
22651,MV,185,1,1
22652,BNS,105,1,1
22653,BNS,331,1,1
22654,PC,7,1,1
22655,BNS,331,1,1
22655,BNS,303,1,2
22656,BNS,331,1,1
22656,BNS,305,1,2
22657,BNS,85,1,1
22657,BNS,64,1,2
22657,BNS,74,1,3
22658,BNS,316,1,1
22658,BNS,305,1,2
22659,BNS,351,1,1
22659,BNS,111,1,2
22659,BNS,196,1,3
22660,BNS,105,1,1
22661,MV,185,1,1
22662,IT,66D,1,1
22662,BNS,338,1,2
22662,BNS,318,1,3
22663,BNS,140,1,1
22664,IT,66D,1,1
22665,BNS,140,1,1
22666,BNS,316,1,1
22666,BNS,309,1,2
22667,BNS,305,1,1
22668,BNS,338,1,1
22668,IT,66D,1,2
22668,BNS,318,1,3
22669,MV,185,1,1
22670,BNS,140,1,1
22670,BNS,64,1,2
22671,BNS,78,1,1
22671,BNS,64,1,2
22672,BNS,112,1,1
22672,BNS,189,1,2
22672,BNS,111,1,3
22673,BNS,318,1,1
22673,BNS,309,1,2
22673,BNS,316,1,3
22674,BNS,310,1,1
22675,BNS,189,1,1
22675,BNS,191,1,2
22676,POCSO,4,1,1
22676,POCSO,8,1,2
22677,BNS,191,1,1
22677,BNS,111,1,2
22679,IT,66D,1,1
22679,IT,66C,1,2
22681,BNS,316,1,1
22682,BNS,78,1,1
22682,BNS,64,1,2
22683,BNS,118,1,1
22683,BNS,103,1,2
22684,BNS,80,1,1
22685,BNS,303,1,1
22685,BNS,305,1,2
22685,BNS,316,1,3
22686,BNS,338,1,1
22686,IT,66D,1,2
22686,BNS,318,1,3
22687,IT,66D,1,1
22687,BNS,318,1,2
22687,BNS,338,1,3
22688,BNS,338,1,1
22688,BNS,318,1,2
22689,BNS,109,1,1
22690,BNS,318,1,1
22690,BNS,338,1,2
22690,IT,66D,1,3
22691,BNS,103,1,1
22691,BNS,109,1,2
22692,BNS,318,1,1
22692,BNS,305,1,2
22692,BNS,310,1,3
22693,BNS,103,1,1
22694,BNS,318,1,1
22695,BNS,105,1,1
22695,BNS,115,1,2
22696,BNS,351,1,1
22696,BNS,189,1,2
22696,BNS,112,1,3
22697,MV,184,1,1
22699,MV,184,1,1
22700,BNS,109,1,1
22700,BNS,103,1,2
22700,BNS,118,1,3
22701,BNS,309,1,1
22701,BNS,303,1,2
22703,BNS,316,1,1
22703,BNS,331,1,2
22704,BNS,309,1,1
22705,BNS,351,1,1
22705,BNS,191,1,2
22705,BNS,189,1,3
22706,BNS,331,1,1
22707,BNS,105,1,1
22707,BNS,109,1,2
22707,BNS,118,1,3
22708,IT,66D,1,1
22708,IT,66,1,2
22709,BNS,140,1,1
22709,BNS,85,1,2
22711,BNS,191,1,1
22712,BNS,351,1,1
22713,MV,184,1,1
22714,BNS,305,1,1
22714,BNS,331,1,2
22714,BNS,318,1,3
22716,IT,66D,1,1
22717,BNS,318,1,1
22718,BNS,85,1,1
22719,BNS,310,1,1
22720,BNS,80,1,1
22721,BNS,109,1,1
22721,BNS,115,1,2
22721,BNS,118,1,3
22722,BNS,331,1,1
22722,BNS,316,1,2
22723,POCSO,8,1,1
22723,BNS,140,1,2
22723,POCSO,4,1,3
22724,MV,185,1,1
22725,BNS,331,1,1
22726,IT,66D,1,1
22727,BNS,109,1,1
22728,BNS,338,1,1
22728,IT,66D,1,2
22728,BNS,318,1,3
22729,BNS,310,1,1
22729,BNS,309,1,2
22729,BNS,331,1,3
22731,IT,66D,1,1
22731,IT,66C,1,2
22731,IT,66,1,3
22732,BNS,64,1,1
22732,BNS,74,1,2
22733,BNS,316,1,1
22733,BNS,331,1,2
22734,EXCISE,32,1,1
22734,NDPS,8,1,2
22734,ARMS,25,1,3
22736,MV,185,1,1
22737,BNS,85,1,1
22737,BNS,78,1,2
22739,BNS,115,1,1
22739,BNS,118,1,2
22739,BNS,103,1,3
22740,BNS,331,1,1
22741,BNS,105,1,1
22741,BNS,115,1,2
22742,BNS,331,1,1
22743,BNS,309,1,1
22744,BNS,331,1,1
22744,BNS,309,1,2
22745,BNS,310,1,1
22746,BNS,105,1,1
22746,BNS,115,1,2
22746,BNS,118,1,3
22747,BNS,109,1,1
22747,BNS,105,1,2
22748,BNS,318,1,1
22748,IT,66D,1,2
22748,BNS,338,1,3
22749,BNS,103,1,1
22751,BNS,305,1,1
22751,BNS,331,1,2
22752,BNS,303,1,1
22752,BNS,310,1,2
22752,BNS,331,1,3
22753,ARMS,27,1,1
22753,NDPS,20,1,2
22753,ARMS,25,1,3
22756,BNS,105,1,1
22756,BNS,103,1,2
22757,MV,185,1,1
22758,NDPS,8,1,1
22758,EXCISE,32,1,2
22759,BNS,85,1,1
22760,BNS,318,1,1
22761,BNS,303,1,1
22762,MV,185,1,1
22763,BNS,310,1,1
22764,BNS,303,1,1
22764,BNS,309,1,2
22765,BNS,303,1,1
22765,BNS,310,1,2
22765,BNS,305,1,3
22766,EXCISE,32,1,1
22766,NDPS,8,1,2
22767,BNS,338,1,1
22767,IT,66D,1,2
22767,BNS,318,1,3
22768,BNS,118,1,1
22768,BNS,109,1,2
22768,BNS,115,1,3
22769,BNS,338,1,1
22769,IT,66D,1,2
22770,IT,66D,1,1
22771,BNS,74,1,1
22772,BNS,305,1,1
22772,BNS,303,1,2
22772,BNS,309,1,3
22773,BNS,309,1,1
22773,BNS,305,1,2
22774,BNS,338,1,1
22775,EXCISE,32,1,1
22775,ARMS,25,1,2
22775,ARMS,27,1,3
22776,BNS,105,1,1
22777,BNS,105,1,1
22777,BNS,103,1,2
22777,BNS,109,1,3
22778,BNS,331,1,1
22778,BNS,305,1,2
22778,BNS,309,1,3
22779,BNS,310,1,1
22779,BNS,316,1,2
22779,BNS,305,1,3
22780,BNS,351,1,1
22780,BNS,196,1,2
22780,BNS,112,1,3
22781,BNS,303,1,1
22782,NDPS,20,1,1
22782,ARMS,27,1,2
22782,ARMS,25,1,3
22783,MV,185,1,1
22783,MV,184,1,2
22784,MV,184,1,1
22784,MV,185,1,2
22785,POCSO,8,1,1
22785,POCSO,4,1,2
22786,BNS,109,1,1
22787,IT,66D,1,1
22788,ARMS,27,1,1
22789,MV,185,1,1
22789,MV,184,1,2
22790,BNS,64,1,1
22790,BNS,78,1,2
22791,BNS,310,1,1
22791,BNS,316,1,2
22792,BNS,80,1,1
22792,BNS,64,1,2
22793,BNS,318,1,1
22793,BNS,338,1,2
22794,IT,66D,1,1
22794,IT,66,1,2
22794,IT,66C,1,3
22795,IT,66C,1,1
22795,IT,66D,1,2
22796,BNS,310,1,1
22796,BNS,305,1,2
22796,BNS,316,1,3
22797,BNS,305,1,1
22797,BNS,318,1,2
22798,ARMS,27,1,1
22798,NDPS,20,1,2
22798,ARMS,25,1,3
22799,IT,66D,1,1
22800,BNS,189,1,1
22801,BNS,318,1,1
22802,MV,184,1,1
22802,MV,185,1,2
22803,BNS,111,1,1
22803,BNS,351,1,2
22803,BNS,196,1,3
22804,EXCISE,32,1,1
22804,NDPS,8,1,2
22805,NDPS,20,1,1
22806,MV,184,1,1
22807,BNS,338,1,1
22807,IT,66D,1,2
22808,BNS,310,1,1
22808,BNS,318,1,2
22808,BNS,331,1,3
22809,BNS,318,1,1
22810,BNS,309,1,1
22810,BNS,331,1,2
22811,BNS,105,1,1
22812,BNS,310,1,1
22814,BNS,196,1,1
22815,BNS,64,1,1
22816,BNS,191,1,1
22816,BNS,189,1,2
22816,BNS,351,1,3
22818,BNS,115,1,1
22818,BNS,103,1,2
22818,BNS,109,1,3
22819,BNS,305,1,1
22819,BNS,331,1,2
22819,BNS,309,1,3
22820,BNS,115,1,1
22821,PC,7,1,1
22822,PC,7,1,1
22823,MV,184,1,1
22825,BNS,111,1,1
22825,BNS,191,1,2
22825,BNS,112,1,3
22826,MV,184,1,1
22827,BNS,112,1,1
22827,BNS,189,1,2
22827,BNS,191,1,3
22828,BNS,316,1,1
22828,BNS,309,1,2
22828,BNS,310,1,3
22829,BNS,303,1,1
22830,BNS,305,1,1
22830,BNS,303,1,2
22831,EXCISE,32,1,1
22832,MV,184,1,1
22832,MV,185,1,2
22833,BNS,105,1,1
22834,MV,185,1,1
22834,MV,184,1,2
22835,BNS,351,1,1
22835,BNS,196,1,2
22835,BNS,189,1,3
22836,IT,66D,1,1
22836,BNS,318,1,2
22837,ARMS,25,1,1
22838,BNS,310,1,1
22838,BNS,331,1,2
22839,BNS,318,1,1
22840,MV,184,1,1
22840,MV,185,1,2
22841,MV,185,1,1
22841,MV,184,1,2
22843,IT,66D,1,1
22843,BNS,318,1,2
22843,BNS,338,1,3
22844,BNS,309,1,1
22844,BNS,305,1,2
22845,BNS,318,1,1
22846,BNS,316,1,1
22847,BNS,111,1,1
22848,ARMS,27,1,1
22849,BNS,331,1,1
22850,BNS,318,1,1
22850,BNS,338,1,2
22851,IT,66,1,1
22851,IT,66D,1,2
22852,BNS,310,1,1
22853,BNS,318,1,1
22853,BNS,338,1,2
22855,MV,184,1,1
22856,BNS,196,1,1
22856,BNS,111,1,2
22856,BNS,189,1,3
22857,BNS,318,1,1
22857,BNS,338,1,2
22858,MV,185,1,1
22859,BNS,196,1,1
22859,BNS,351,1,2
22859,BNS,112,1,3
22860,BNS,331,1,1
22861,NDPS,21,1,1
22862,BNS,318,1,1
22862,BNS,331,1,2
22863,BNS,316,1,1
22864,BNS,78,1,1
22865,BNS,310,1,1
22865,BNS,303,1,2
22866,BNS,318,1,1
22866,BNS,338,1,2
22867,MV,185,1,1
22867,MV,184,1,2
22868,BNS,309,1,1
22869,NDPS,8,1,1
22870,MV,184,1,1
22870,MV,185,1,2
22871,IT,66D,1,1
22871,BNS,338,1,2
22871,BNS,318,1,3
22872,IT,66,1,1
22873,BNS,338,1,1
22874,BNS,318,1,1
22874,IT,66D,1,2
22875,BNS,118,1,1
22875,BNS,105,1,2
22876,EXCISE,32,1,1
22876,NDPS,21,1,2
22876,NDPS,8,1,3
22877,BNS,316,1,1
22877,BNS,318,1,2
22878,BNS,303,1,1
22879,ARMS,25,1,1
22880,BNS,109,1,1
22880,BNS,103,1,2
22880,BNS,115,1,3
22881,BNS,109,1,1
22881,BNS,105,1,2
22882,BNS,78,1,1
22883,BNS,78,1,1
22883,BNS,85,1,2
22883,BNS,74,1,3
22884,BNS,103,1,1
22884,BNS,118,1,2
22885,BNS,109,1,1
22885,BNS,115,1,2
22886,EXCISE,32,1,1
22886,NDPS,21,1,2
22886,ARMS,27,1,3
22887,BNS,316,1,1
22887,BNS,318,1,2
22888,MV,184,1,1
22888,MV,185,1,2
22889,BNS,118,1,1
22890,MV,184,1,1
22891,BNS,309,1,1
22891,BNS,318,1,2
22891,BNS,310,1,3
22892,BNS,310,1,1
22893,BNS,338,1,1
22893,BNS,318,1,2
22894,BNS,305,1,1
22894,BNS,318,1,2
22895,BNS,310,1,1
22895,BNS,303,1,2
22895,BNS,316,1,3
22896,BNS,316,1,1
22896,BNS,305,1,2
22896,BNS,309,1,3
22897,BNS,103,1,1
22898,MV,185,1,1
22899,BNS,64,1,1
22899,BNS,74,1,2
22899,BNS,140,1,3
22900,BNS,103,1,1
22900,BNS,109,1,2
22900,BNS,118,1,3
22901,BNS,64,1,1
22901,BNS,74,1,2
22901,BNS,78,1,3
22902,BNS,316,1,1
22902,BNS,305,1,2
22903,BNS,318,1,1
22903,BNS,338,1,2
22903,IT,66D,1,3
22904,BNS,103,1,1
22905,BNS,112,1,1
22906,BNS,85,1,1
22906,BNS,80,1,2
22906,BNS,64,1,3
22907,MV,184,1,1
22907,MV,185,1,2
22908,BNS,115,1,1
22909,BNS,303,1,1
22909,BNS,316,1,2
22910,BNS,351,1,1
22911,BNS,303,1,1
22911,BNS,305,1,2
22912,BNS,109,1,1
22912,BNS,105,1,2
22912,BNS,103,1,3
22913,BNS,318,1,1
22913,IT,66D,1,2
22914,IT,66C,1,1
22914,IT,66D,1,2
22914,IT,66,1,3
22916,BNS,318,1,1
22917,BNS,310,1,1
22918,BNS,310,1,1
22918,BNS,318,1,2
22918,BNS,331,1,3
22919,BNS,318,1,1
22919,BNS,316,1,2
22920,MV,185,1,1
22920,MV,184,1,2
22921,BNS,310,1,1
22922,BNS,309,1,1
22922,BNS,305,1,2
22922,BNS,331,1,3
22923,BNS,309,1,1
22923,BNS,316,1,2
22924,BNS,318,1,1
22924,BNS,303,1,2
22924,BNS,331,1,3
22925,NDPS,21,1,1
22926,BNS,338,1,1
22927,BNS,305,1,1
22927,BNS,309,1,2
22927,BNS,303,1,3
22928,BNS,140,1,1
22929,BNS,310,1,1
22930,BNS,318,1,1
22930,BNS,338,1,2
22930,IT,66D,1,3
22931,BNS,310,1,1
22931,BNS,316,1,2
22931,BNS,318,1,3
22932,BNS,318,1,1
22933,BNS,316,1,1
22933,BNS,331,1,2
22933,BNS,303,1,3
22934,MV,185,1,1
22934,MV,184,1,2
22935,BNS,74,1,1
22935,BNS,80,1,2
22935,BNS,85,1,3
22936,BNS,318,1,1
22937,BNS,331,1,1
22937,BNS,303,1,2
22937,BNS,316,1,3
22938,BNS,318,1,1
22938,BNS,310,1,2
22939,BNS,316,1,1
22939,BNS,331,1,2
22940,BNS,318,1,1
22940,IT,66D,1,2
22941,BNS,338,1,1
22941,IT,66D,1,2
22942,BNS,189,1,1
22942,BNS,111,1,2
22942,BNS,112,1,3
22943,IT,66D,1,1
22943,BNS,318,1,2
22944,EXCISE,32,1,1
22945,BNS,305,1,1
22946,BNS,310,1,1
22946,BNS,303,1,2
22947,BNS,115,1,1
22947,BNS,103,1,2
22947,BNS,105,1,3
22948,BNS,140,1,1
22949,BNS,303,1,1
22950,BNS,305,1,1
22950,BNS,331,1,2
22950,BNS,310,1,3
22951,BNS,140,1,1
22951,BNS,78,1,2
22952,BNS,74,1,1
22952,BNS,140,1,2
22952,BNS,85,1,3
22953,BNS,112,1,1
22953,BNS,189,1,2
22953,BNS,196,1,3
22954,BNS,309,1,1
22955,BNS,305,1,1
22955,BNS,316,1,2
22955,BNS,331,1,3
22956,POCSO,8,1,1
22956,POCSO,4,1,2
22956,BNS,140,1,3
22957,BNS,338,1,1
22958,BNS,305,1,1
22958,BNS,303,1,2
22958,BNS,318,1,3
22959,BNS,331,1,1
22960,BNS,338,1,1
22960,IT,66D,1,2
22961,BNS,305,1,1
22961,BNS,318,1,2
22964,BNS,103,1,1
22964,BNS,105,1,2
22964,BNS,118,1,3
22965,MV,185,1,1
22965,MV,184,1,2
22966,BNS,309,1,1
22966,BNS,331,1,2
22966,BNS,310,1,3
22967,BNS,103,1,1
22968,MV,185,1,1
22968,MV,184,1,2
22969,MV,185,1,1
22969,MV,184,1,2
22970,EXCISE,32,1,1
22970,ARMS,25,1,2
22971,BNS,64,1,1
22971,BNS,78,1,2
22972,BNS,80,1,1
22972,BNS,74,1,2
22972,BNS,140,1,3
22973,BNS,318,1,1
22975,BNS,303,1,1
22976,BNS,85,1,1
22976,BNS,80,1,2
22976,BNS,78,1,3
22977,BNS,316,1,1
22977,BNS,331,1,2
22977,BNS,309,1,3
22978,BNS,64,1,1
22978,BNS,85,1,2
22978,BNS,140,1,3
22979,MV,185,1,1
22979,MV,184,1,2
22980,MV,185,1,1
22980,MV,184,1,2
22981,BNS,305,1,1
22982,BNS,118,1,1
22982,BNS,103,1,2
22982,BNS,115,1,3
22983,IT,66D,1,1
22984,POCSO,4,1,1
22985,IT,66C,1,1
22985,IT,66D,1,2
22986,BNS,189,1,1
22986,BNS,196,1,2
22986,BNS,111,1,3
22987,BNS,105,1,1
22988,BNS,109,1,1
22989,IT,66,1,1
22989,IT,66C,1,2
22989,IT,66D,1,3
22990,BNS,316,1,1
22990,BNS,309,1,2
22990,BNS,331,1,3
22991,BNS,331,1,1
22993,BNS,109,1,1
22994,BNS,140,1,1
22995,BNS,191,1,1
22995,BNS,111,1,2
22995,BNS,189,1,3
22996,BNS,103,1,1
22997,BNS,318,1,1
22997,BNS,338,1,2
22998,BNS,303,1,1
22998,BNS,310,1,2
22999,POCSO,8,1,1
23000,BNS,109,1,1
23000,BNS,118,1,2
23001,MV,185,1,1
23001,MV,184,1,2
23002,BNS,338,1,1
23003,BNS,112,1,1
23003,BNS,351,1,2
23003,BNS,191,1,3
23004,BNS,118,1,1
23005,BNS,318,1,1
23005,BNS,331,1,2
23006,BNS,309,1,1
23007,BNS,85,1,1
23008,BNS,303,1,1
23009,IT,66,1,1
23009,IT,66C,1,2
23010,BNS,109,1,1
23010,BNS,103,1,2
23011,BNS,78,1,1
23011,BNS,64,1,2
23011,BNS,80,1,3
23013,BNS,85,1,1
23013,BNS,64,1,2
23014,IT,66D,1,1
23014,BNS,338,1,2
23014,BNS,318,1,3
23015,MV,184,1,1
23015,MV,185,1,2
23016,BNS,318,1,1
23016,IT,66D,1,2
23017,BNS,338,1,1
23017,IT,66D,1,2
23017,BNS,318,1,3
23018,MV,185,1,1
23019,BNS,318,1,1
23019,IT,66D,1,2
23020,BNS,338,1,1
23020,IT,66D,1,2
23021,BNS,310,1,1
23021,BNS,318,1,2
23022,NDPS,21,1,1
23023,BNS,303,1,1
23023,BNS,331,1,2
23024,MV,185,1,1
23024,MV,184,1,2
23025,BNS,310,1,1
23025,BNS,316,1,2
23026,MV,184,1,1
23026,MV,185,1,2
23027,BNS,105,1,1
23027,BNS,118,1,2
23028,NDPS,20,1,1
23029,BNS,309,1,1
23030,BNS,140,1,1
23031,EXCISE,32,1,1
23031,ARMS,27,1,2
23032,BNS,303,1,1
23032,BNS,305,1,2
23032,BNS,309,1,3
23033,BNS,85,1,1
23033,BNS,64,1,2
23034,BNS,318,1,1
23034,IT,66D,1,2
23034,BNS,338,1,3
23035,NDPS,21,1,1
23035,EXCISE,32,1,2
23035,ARMS,25,1,3
23036,BNS,303,1,1
23037,IT,66D,1,1
23037,BNS,338,1,2
23037,BNS,318,1,3
23038,BNS,318,1,1
23038,BNS,331,1,2
23039,BNS,112,1,1
23039,BNS,189,1,2
23040,BNS,85,1,1
23041,BNS,140,1,1
23041,BNS,64,1,2
23042,MV,184,1,1
23043,BNS,189,1,1
23043,BNS,112,1,2
23043,BNS,196,1,3
23044,IT,66D,1,1
23045,BNS,318,1,1
23046,BNS,338,1,1
23047,MV,184,1,1
23048,BNS,318,1,1
23049,BNS,331,1,1
23050,BNS,74,1,1
23051,BNS,115,1,1
23051,BNS,109,1,2
23051,BNS,103,1,3
23052,BNS,309,1,1
23052,BNS,318,1,2
23053,BNS,78,1,1
23053,BNS,64,1,2
23054,BNS,303,1,1
23054,BNS,305,1,2
23054,BNS,316,1,3
23055,BNS,303,1,1
23055,BNS,318,1,2
23055,BNS,316,1,3
23056,BNS,338,1,1
23057,BNS,78,1,1
23058,BNS,310,1,1
23059,BNS,118,1,1
23060,MV,184,1,1
23060,MV,185,1,2
23061,BNS,80,1,1
23061,BNS,78,1,2
23061,BNS,140,1,3
23062,BNS,118,1,1
23062,BNS,109,1,2
23062,BNS,103,1,3
23063,BNS,196,1,1
23064,BNS,318,1,1
23065,BNS,303,1,1
23065,BNS,309,1,2
23065,BNS,305,1,3
23066,BNS,115,1,1
23067,BNS,118,1,1
23067,BNS,115,1,2
23068,BNS,309,1,1
23069,BNS,109,1,1
23070,ARMS,25,1,1
23071,IT,66D,1,1
23072,BNS,105,1,1
23072,BNS,109,1,2
23073,BNS,305,1,1
23073,BNS,316,1,2
23074,BNS,318,1,1
23074,BNS,303,1,2
23074,BNS,305,1,3
23075,BNS,338,1,1
23076,BNS,331,1,1
23076,BNS,309,1,2
23077,BNS,112,1,1
23079,MV,184,1,1
23079,MV,185,1,2
23080,BNS,111,1,1
23081,IT,66D,1,1
23081,BNS,318,1,2
23082,BNS,112,1,1
23083,BNS,115,1,1
23083,BNS,105,1,2
23083,BNS,118,1,3
23084,BNS,318,1,1
23084,IT,66D,1,2
23084,BNS,338,1,3
23085,BNS,309,1,1
23085,BNS,305,1,2
23085,BNS,303,1,3
23086,NDPS,8,1,1
23086,ARMS,25,1,2
23087,BNS,309,1,1
23087,BNS,303,1,2
23087,BNS,316,1,3
23088,BNS,305,1,1
23089,BNS,331,1,1
23090,NDPS,21,1,1
23091,BNS,318,1,1
23091,BNS,309,1,2
23092,BNS,331,1,1
23093,IT,66D,1,1
23093,BNS,318,1,2
23093,BNS,338,1,3
23094,IT,66C,1,1
23094,IT,66D,1,2
23095,BNS,316,1,1
23095,BNS,305,1,2
23096,BNS,331,1,1
23097,BNS,318,1,1
23097,IT,66D,1,2
23097,BNS,338,1,3
23098,BNS,303,1,1
23099,BNS,318,1,1
23099,IT,66D,1,2
23099,BNS,338,1,3
23100,BNS,303,1,1
23100,BNS,309,1,2
23102,BNS,196,1,1
23102,BNS,112,1,2
23103,BNS,309,1,1
23104,BNS,303,1,1
23105,BNS,103,1,1
23105,BNS,115,1,2
23106,MV,185,1,1
23106,MV,184,1,2
23107,MV,185,1,1
23107,MV,184,1,2
23108,BNS,189,1,1
23109,BNS,305,1,1
23109,BNS,309,1,2
23110,IT,66C,1,1
23111,BNS,316,1,1
23111,BNS,310,1,2
23112,MV,184,1,1
23113,MV,185,1,1
23114,BNS,331,1,1
23114,BNS,316,1,2
23115,BNS,351,1,1
23116,IT,66D,1,1
23116,BNS,318,1,2
23116,BNS,338,1,3
23117,BNS,310,1,1
23117,BNS,309,1,2
23118,BNS,331,1,1
23119,BNS,318,1,1
23119,IT,66D,1,2
23119,BNS,338,1,3
23120,BNS,191,1,1
23121,BNS,112,1,1
23121,BNS,111,1,2
23122,NDPS,8,1,1
23122,NDPS,21,1,2
23123,BNS,74,1,1
23123,BNS,64,1,2
23123,BNS,140,1,3
23124,BNS,191,1,1
23124,BNS,196,1,2
23124,BNS,112,1,3
23125,IT,66,1,1
23125,IT,66C,1,2
23126,IT,66D,1,1
23127,BNS,331,1,1
23128,BNS,109,1,1
23129,ARMS,27,1,1
23130,NDPS,21,1,1
23130,ARMS,25,1,2
23130,ARMS,27,1,3
23131,BNS,316,1,1
23131,BNS,331,1,2
23132,BNS,305,1,1
23132,BNS,318,1,2
23134,MV,185,1,1
23135,BNS,331,1,1
23136,BNS,318,1,1
23137,MV,184,1,1
23138,IT,66D,1,1
23138,IT,66C,1,2
23139,BNS,309,1,1
23139,BNS,303,1,2
23140,MV,184,1,1
23140,MV,185,1,2
23141,BNS,310,1,1
23143,BNS,74,1,1
23144,BNS,305,1,1
23145,BNS,303,1,1
23145,BNS,309,1,2
23146,BNS,318,1,1
23146,BNS,310,1,2
23147,BNS,303,1,1
23148,MV,184,1,1
23148,MV,185,1,2
23149,BNS,318,1,1
23149,BNS,338,1,2
23149,IT,66D,1,3
23150,BNS,318,1,1
23151,BNS,305,1,1
23151,BNS,331,1,2
23152,BNS,310,1,1
23152,BNS,309,1,2
23153,BNS,64,1,1
23153,BNS,80,1,2
23153,BNS,78,1,3
23154,IT,66D,1,1
23155,BNS,338,1,1
23156,MV,184,1,1
23156,MV,185,1,2
23157,IT,66D,1,1
23157,IT,66,1,2
23158,MV,185,1,1
23159,BNS,318,1,1
23160,BNS,105,1,1
23160,BNS,109,1,2
23160,BNS,115,1,3
23161,BNS,303,1,1
23161,BNS,316,1,2
23161,BNS,310,1,3
23162,BNS,305,1,1
23162,BNS,309,1,2
23163,MV,184,1,1
23163,MV,185,1,2
23164,MV,185,1,1
23165,MV,184,1,1
23166,IT,66D,1,1
23166,IT,66,1,2
23168,BNS,109,1,1
23168,BNS,103,1,2
23169,BNS,318,1,1
23169,BNS,303,1,2
23169,BNS,316,1,3
23170,BNS,303,1,1
23170,BNS,318,1,2
23170,BNS,305,1,3
23171,BNS,331,1,1
23172,BNS,318,1,1
23172,BNS,310,1,2
23172,BNS,303,1,3
23173,BNS,303,1,1
23173,BNS,309,1,2
23173,BNS,331,1,3
23174,BNS,111,1,1
23175,MV,185,1,1
23176,BNS,303,1,1
23176,BNS,331,1,2
23176,BNS,310,1,3
23177,BNS,303,1,1
23177,BNS,310,1,2
23178,BNS,318,1,1
23178,BNS,316,1,2
23179,MV,184,1,1
23179,MV,185,1,2
23180,BNS,103,1,1
23180,BNS,109,1,2
23180,BNS,115,1,3
23181,BNS,331,1,1
23181,BNS,310,1,2
23182,BNS,338,1,1
23182,BNS,318,1,2
23183,BNS,338,1,1
23183,IT,66D,1,2
23184,BNS,316,1,1
23184,BNS,310,1,2
23185,BNS,196,1,1
23185,BNS,351,1,2
23185,BNS,189,1,3
23186,BNS,189,1,1
23186,BNS,351,1,2
23187,BNS,103,1,1
23188,BNS,310,1,1
23188,BNS,331,1,2
23189,MV,184,1,1
23190,IT,66D,1,1
23190,BNS,318,1,2
23191,BNS,351,1,1
23191,BNS,196,1,2
23192,BNS,309,1,1
23192,BNS,303,1,2
23193,BNS,310,1,1
23194,BNS,78,1,1
23195,BNS,85,1,1
23195,BNS,140,1,2
23196,BNS,140,1,1
23196,BNS,80,1,2
23196,BNS,64,1,3
23197,MV,185,1,1
23197,MV,184,1,2
23198,NDPS,20,1,1
23198,ARMS,27,1,2
23199,IT,66D,1,1
23199,IT,66,1,2
23200,ARMS,25,1,1
23200,NDPS,21,1,2
23200,NDPS,8,1,3
23201,BNS,338,1,1
23202,BNS,309,1,1
23202,BNS,303,1,2
23202,BNS,318,1,3
23203,IT,66D,1,1
23204,BNS,316,1,1
23204,BNS,303,1,2
23205,BNS,103,1,1
23206,BNS,115,1,1
23207,BNS,305,1,1
23207,BNS,303,1,2
23208,BNS,316,1,1
23208,BNS,303,1,2
23208,BNS,331,1,3
23209,BNS,318,1,1
23209,BNS,305,1,2
23209,BNS,309,1,3
23210,BNS,318,1,1
23210,IT,66D,1,2
23211,IT,66D,1,1
23211,BNS,318,1,2
23211,BNS,338,1,3
23212,MV,184,1,1
23213,BNS,305,1,1
23213,BNS,303,1,2
23213,BNS,318,1,3
23214,BNS,105,1,1
23215,MV,185,1,1
23216,BNS,316,1,1
23216,BNS,303,1,2
23216,BNS,309,1,3
23217,BNS,338,1,1
23217,BNS,318,1,2
23217,IT,66D,1,3
23218,BNS,316,1,1
23218,BNS,305,1,2
23219,BNS,189,1,1
23220,BNS,85,1,1
23220,BNS,64,1,2
23220,BNS,80,1,3
23221,BNS,105,1,1
23223,BNS,318,1,1
23223,BNS,303,1,2
23223,BNS,309,1,3
23224,BNS,309,1,1
23224,BNS,305,1,2
23224,BNS,303,1,3
23225,BNS,109,1,1
23225,BNS,115,1,2
23226,BNS,105,1,1
23227,IT,66D,1,1
23227,BNS,318,1,2
23227,BNS,338,1,3
23228,PC,7,1,1
23229,BNS,316,1,1
23230,BNS,115,1,1
23231,MV,184,1,1
23231,MV,185,1,2
23232,BNS,80,1,1
23232,BNS,85,1,2
23233,BNS,318,1,1
23233,BNS,338,1,2
23233,IT,66D,1,3
23234,BNS,310,1,1
23234,BNS,318,1,2
23234,BNS,309,1,3
23235,BNS,316,1,1
23236,MV,185,1,1
23238,BNS,331,1,1
23238,BNS,318,1,2
23239,BNS,111,1,1
23239,BNS,112,1,2
23240,BNS,85,1,1
23240,BNS,74,1,2
23241,NDPS,8,1,1
23242,BNS,191,1,1
23242,BNS,112,1,2
23243,ARMS,27,1,1
23244,BNS,109,1,1
23244,BNS,105,1,2
23244,BNS,118,1,3
23245,BNS,105,1,1
23246,BNS,78,1,1
23246,BNS,140,1,2
23247,MV,184,1,1
23247,MV,185,1,2
23248,BNS,109,1,1
23248,BNS,103,1,2
23249,BNS,112,1,1
23250,BNS,74,1,1
